id,spectrum,eV
1097,97.0285:4405.5225 99.0551:48971.8867 103.0214:3527.877 114.037:17217.8086 114.0443:2759.8918 116.9167:2893.0598 117.0718:2470.7449 124.0758:9014.0312 125.0709:5892.4756 126.1765:2785.7229 130.0865:7385.499 132.0476:34294.4219 133.9402:2985.9746 136.0617:251517.3438 137.065:12730.8398 141.048:3230.0559 141.0665:5708.5996 142.0863:35181.8711 145.0318:17179.5918 159.0585:118954.8203 160.0615:4680.4385 162.0576:3496.3459 166.0868:8132.1064 173.4539:5068.9302 173.9799:3343.5203 175.0539:28556.9434 176.0573:4578.5581 184.0971:56869.1836 185.1019:4546.2954 192.0445:4518.7847 212.0936:7594.9668 216.0699:8095.5288 231.1173:3970.6284 234.0778:8405.3135 243.0558:4456.626 243.0802:63770.9805 243.1163:50491.3125 244.0851:5900.1499 244.1201:6980.5708 261.1269:686856.625 262.101:7390.6709 262.1301:116998.5156 263.124:28280.5488 303.1396:4601.9639 312.0503:13707.4033 330.0605:21764.875 345.1486:161802.1094 346.1521:27823.9277 428.0376:23070.0664,40
1125,64.3932:4860.6641 69.0337:6736.4922 69.0699:7134.4766 70.065:8660.043 77.1918:3520.3455 78.813:4014.2031 78.8731:3808.5022 80.0494:13753.0166 81.0338:8325.0947 84.0443:22228.5605 84.0808:4881.7354 85.0284:14686.1592 91.0542:15748.9307 97.0285:3982.2937 98.06:18190.5605 98.984:34416.332 106.0651:6806.1431 108.0443:10372.1006 109.0282:14310.9922 117.0702:14274.3115 126.0551:23642.8125 131.0855:22302.5312 137.3954:3603.9966 140.8914:3711.8364 144.0664:4480.8223 152.0706:30994.2734 171.1172:6322.6987 198.0758:4840.5947 216.1373:5565.626 248.81:4078.811 248.8445:4150.0459,40
1125,61.0283:5612.1934 69.0335:9438.4521 69.0698:7241.5171 81.0334:6491.5645 84.0808:11900.2227 85.0283:38111.543 85.3186:4476.708 90.0383:3826.9536 91.0542:12017.1963 93.0699:4009.7046 97.0284:12355.4443 98.9841:116076.4766 109.0283:15077.5303 116.9949:4418.2129 117.0698:11242.2402 127.0381:4219.2339 131.0856:21977.6934 143.0853:4960.041 150.0569:3850.2979 152.0704:8440.5723 171.1175:5411.2446 214.2177:3581.5793 216.1387:5032.2329,40
1125,69.0698:6555.8833 84.0809:12355.7012 85.0285:9492.3936 91.0543:14915.376 94.4393:3951.9524 98.9842:15389.9229 105.0701:3981.2437 106.0651:9007.3369 117.0701:12158.5293 129.0699:4686.2397 131.0857:24732.9609 143.0858:7781.0503 154.7481:4178.061 171.1169:8542.6006 182.9996:3835.0918 216.1374:5472.9629,40
1125,66.7809:3488.7778 69.0698:10223.9404 71.9624:3671.3506 80.0592:3227.2144 81.0334:4962.2588 84.0448:5601.8379 91.0541:16440.752 95.0852:3998.4524 98.9842:21170.9102 105.0697:6216.7632 106.0651:10360.0547 117.0696:13793.7461 126.0546:6980.8535 131.0854:19453.0176 204.3022:4648.7393 212.165:3969.759 216.1375:8846.9863,40
1130,52.0182:6100.0107 53.0385:4927.0894 55.0541:19259.4746 55.0568:3965.8999 57.0573:4454.4453 58.0652:8706.8232 59.0723:3895.762 70.065:321290.375 71.0684:18818.6523 72.0806:12859.2354 80.0129:19802.123 80.0496:9414.4316 82.0525:8316.2041 95.5273:3634.9336 97.0759:7976.9297 98.0598:9302.0801 114.5257:4106.248 115.0863:8656.2227 134.4177:4708.7178 144.8355:4236.8774 155.6629:3876.738 170.1505:3797.4465,40
1130,55.0543:21517.1465 57.0573:6477.0073 58.0653:9533.5723 70.065:161648.2656 71.0684:5547.0376 72.0807:11533.9053 80.0129:21551.623 80.0493:13352.3037 82.0524:8220.9326 93.4845:3430.1807 95.2441:3534.3723 97.076:6738.5376 98.06:12430.3135 102.1207:3227.7424 115.0866:8709.2598 173.4482:4690.8188 173.4573:6610.2627,40
1130,52.2486:5380.9141 53.0388:5934.9302 55.0543:10126.7129 56.0495:4145.915 57.0573:5217.5815 58.0651:8775.4453 69.2394:3515.0498 70.065:219140.8594 71.0606:6011.4717 71.0683:6705.2432 72.0806:9437.9385 80.013:18635.957 80.0493:10647.3975 82.0524:4579.7935 92.6317:3985.8367 97.0759:6031.4458 98.0602:9092.7168 107.8867:3943.9888 115.0863:4528.9868 118.2239:4210.8281 121.0459:3861.8999 133.2877:3591.8701 138.543:4388.9214 159.1742:4004.1843 169.0553:3949.29 173.4792:4086.3945,40
1130,55.0543:12492.8857 57.057:4713.1738 58.0652:9145.5225 66.7023:3665.1838 68.0495:10634.7568 68.5162:4497.2646 70.0651:730213.3125 71.0684:32130.1191 72.081:9135.7305 80.0131:11912.7979 80.0495:9330.2236 82.0525:6465.4282 97.076:7205.9775 98.0602:11288.2158 98.3874:4126.6201 99.957:3667.9934 109.077:4347.123 115.0864:5602.7173 116.071:5101.6094,40
1130,55.0541:9432.9746 57.0573:5467.2358 58.0652:9354.8428 59.3373:3987.4805 60.5344:3684.0156 61.4989:4222.0103 68.0496:6535.3423 70.065:728242.375 71.0609:4172.562 71.0684:33739.3594 72.0805:9382.9609 72.2409:3695.3591 77.2988:3773.7124 78.816:3714.9187 80.013:15922.3857 80.0494:9308.292 82.0524:4594.1406 97.0761:12060.1182 98.0598:7635.7188 99.7049:3948.239 102.233:4330.7969 126.5735:4563.583 144.8615:3812.6106,40
1179,55.0542:5697.8774 60.8626:3770.4229 65.0386:10354.0684 67.029:20897.082 67.1417:3924.7878 68.0244:8353.4316 79.0544:7990.4424 80.0577:9760.0469 81.0699:5411.314 91.0541:182426.7031 92.0575:13843.752 106.0656:6953.3276 107.0683:25877.3086 108.0526:7363.7095 109.0647:6682.6929 111.2473:4349.7969 119.0491:53586.2734 125.0788:4054.4841 134.4284:3590.2981 135.0631:15426.6162 137.0597:38861.5391 151.1031:3747.0903 153.0742:16392.1465,40
1179,55.0544:4297.0166 65.0385:11087.252 67.0291:26428.6523 68.0243:6570.312 77.4901:4339.1367 79.0545:7350.6538 80.0576:10902.1318 81.0698:3914.0771 91.0542:228587.4844 92.0578:17278.4473 106.0652:5110.8169 107.0684:30860.6016 108.0527:5095.5742 119.0492:58532.0156 125.079:4983.8862 135.0634:18748.1582 137.0598:48969.0273 153.0741:24676.3535 159.3772:3517.0713 163.6993:3570.5334 173.4597:5475.6553,40
1179,53.1211:3926.8828 54.2592:3018.5837 58.6935:3567.4829 65.0385:8691.8848 67.029:24598.2285 68.0243:5379.2788 80.0577:5197.646 80.0625:4104.1938 81.0699:7308.9287 91.0542:145903.6406 92.0573:9923.4502 107.0685:20829.1973 108.053:4870.2949 119.0492:31811.5781 120.0525:3800.1108 125.0787:4139.1055 135.0632:12095.0977 137.0599:38381.6055 153.0741:13503.0635 197.455:3784.5227,40
1179,65.0384:20356.2773 67.0289:29165.4668 68.0241:7372.9053 75.6241:4170.6045 79.0541:15697.1416 80.0575:17303.0645 80.4277:4016.043 81.0694:8256.5518 90.4855:4061.2109 91.054:330509.4062 92.0573:24661.707 95.0488:5228.5708 106.0647:9376.541 107.0683:52297.6758 108.0525:12272.8076 109.0641:8959.3076 119.049:82265.0078 119.0573:4674.9736 120.0523:7349.646 125.0791:11890.75 135.0631:21816.7383 137.0596:73542.1641 137.0709:4320.3916 138.063:6851.6201 153.074:30782.6016 154.075:4842.4893,40
1179,64.7132:3976.5061 65.0384:21330.3477 67.029:28318.1562 67.526:4684.0435 79.0541:10230.6777 80.0574:22064.4746 81.0695:7158.9077 82.2188:3463.3867 91.0541:404780.25 92.0574:28394.2793 92.0631:6135.2896 94.3463:3711.5525 95.0497:5019.1602 100.8345:4080.9751 106.0651:12743.7705 106.165:4080.2058 107.0612:6581.4233 107.0683:62065.668 108.0523:12120.3916 109.0648:11128.0674 119.049:106457.0859 120.0524:7492.3804 125.0793:11738.2158 132.0801:4216.0762 135.0632:27938.7539 137.0486:6275.3252 137.0596:88313.2266 138.0636:6854.6699 139.3482:3617.3293 153.0739:42252.6133,40
1179,59.0929:3546.772 65.0384:10540.2275 67.029:28501.4883 68.0246:5847.9839 73.0763:4384.9756 79.0542:11717.915 80.0574:13224.9375 81.0697:10919.5352 89.9499:3724.3049 91.0541:278381.7812 92.0575:19274.6836 96.0523:4600.4331 106.0649:9086.2607 107.0684:43050.2148 108.0522:9063.1328 109.0646:6334.1074 115.9125:4180.2925 119.0491:77637.7969 125.0789:5801.5762 135.0633:19505.7949 137.0597:55699.3828 138.0632:9163.6045 153.0739:23867.5762 155.9528:3998.6526 171.8915:4338.8062 173.4564:5065.5312,40
1186,53.0386:6975.4932 55.0542:16727.1777 56.0496:7492.4282 57.0574:6768.4761 58.0651:10976.165 68.677:3925.9104 70.065:262606.5625 71.0684:10803.2334 71.3605:3981.2695 72.0807:11313.2119 80.0129:17575.2617 80.0492:13149.3418 82.0524:7793.8872 97.076:10297.3047 98.0238:3875.7607 98.0598:11688.8037 115.0866:10995.5801 138.0163:3684.386 189.9509:3894.2061 202.6145:3759.1443,40
1186,53.0385:6912.9854 55.0542:20341.6211 56.0495:3612.7053 57.0573:5909.7368 58.0652:11295.0332 63.6211:4257.8125 70.065:129414.8125 71.0685:5336.0039 72.0807:12774.5488 79.4826:3900.667 80.0129:26145.3008 80.0493:13670.7803 82.0523:10328.4121 97.0757:11816.4678 98.0599:13986.1514 115.0862:10437.4209 173.4754:4451.7271,40
1186,53.0388:8176.5264 53.4605:3670.9548 55.0542:20706.4766 57.0574:5253.1221 58.0651:15493.9316 61.0639:3623.7898 70.0651:120254.0938 71.0689:4219.293 72.0808:16592.7676 76.5976:4484.7866 80.0129:15596.7822 80.0499:8699.6436 82.0526:8300.752 97.076:10220.9346 98.0602:14369.2627 115.0868:8081.0566 131.8703:3919.4583 173.4746:3963.1221 198.1536:3833.4189,40
1186,53.0387:4841.4272 55.0542:12599.0029 55.8111:3594.52 57.0573:6655.3179 58.0651:7770.0913 60.1559:4298.3267 70.0651:239568.6719 71.0685:7836.1045 72.0806:10867.627 78.0566:5639.2393 80.0129:14269.6182 80.0494:13012.2178 82.0527:10071.7949 97.0761:5338.9395 98.0601:14024.6064 115.0866:8581.7715 121.715:3489.7358 124.2733:4218.5176,40
